locID;name;countryEN;countryRU;lat_deg;lat_deg_sign;lat_min;lat_sec;lon_deg;lon_deg_sign;lon_min;lon_sec;property;buffer;siteID;latitude;longitude;countryCode
1343-017;Al Muwaiji Oasis (4.6);United Arab Emirates;Объединенные Арабские Эмираты;N24;24;13;33.82;E55;55;43;34.05;10.89 ha;32.48 ha;1343;24.2260611;55.726125;are
374-001;Beaumaris Castle;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N53;53;15;52.4;W4;-4;5;23.8;2 ha;—;374;53.2645556;-3.9100556;gbr
374-002;Caernarfon Castle and Town Walls;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N53;53;8;22.8;W4;-4;16;36.7;1.2 ha;—;374;53.1396667;-3.7231389;gbr
374-003;Conwy Castle and Town Walls;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N53;53;16;49.1;W3;-3;49;31.4;1.1 ha;—;374;53.2803056;-2.1746111;gbr
374-004;Harlech Castle;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N52;52;51;38.4;W4;-4;6;35.6;1.7 ha;—;374;52.8606667;-3.8901111;gbr
373-001;Stonehenge and Associated Monuments;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N51;51;10;43.9;W1;-1;49;31.6;2,608.2 ha;—;373;51.1788611;-0.1745556;gbr
373-002;Avebury and Associated Monuments;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N51;51;25;43.2;W1;-1;51;14.1;2,377.2 ha;—;373;51.4286667;-0.1460833;gbr
372bis-001;Studley Royal Park including the Ruins of Fountains Abbey;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N54;54;6;58;W1;-1;34;23;308.8 ha;1,622 ha;372;54.1161111;-0.4269444;gbr
372bis-002;Component 2;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N54;54;6;32;W1;-1;35;18;0.85 ha;;372;54.1088889;-0.4116667;gbr
496-001;Canterbury Cathedral;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N51;51;16;48;E1;1;4;59.6;9.15 ha;—;496;51.28;1.0832222;gbr
496-002;St. Augustine's Abbey;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N51;51;16;43.6;E1;1;5;13.5;8.42 ha;—;496;51.2787778;1.0870833;gbr
496-003;St. Martin's Church;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N51;51;16;41.8;E1;1;5;38.4;0.6 ha;—;496;51.2782778;1.094;gbr
740-001;Gough Island Wildlife Reserve;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;S40;-40;19;29;W9;-9;55;43;6,500 ha;—;740;-39.6752778;-8.0713889;gbr
740-002;Inaccessible Island;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;S37;-37;18;0;W12;-12;40;60;1,400 ha;—;740;-36.7;-11.3166667;gbr
514bis-001;Maes Howe;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N58;58;59;45.8;W3;-3;11;19.2;1 ha;4,638 ha;514;58.9960556;-2.8113333;gbr
514bis-002;Stones of Stenness;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N58;58;59;38.7;W3;-3;12;34.1;0.8 ha;—;514;58.9940833;-2.7905278;gbr
514bis-003;Ring of Brogar;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N59;59;0;3.8;W3;-3;13;50.2;13 ha;—;514;59.0010556;-2.7693889;gbr
514bis-004;Skara Brae;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N59;59;2;54.4;W3;-3;20;31.7;0.5 ha;1,620 ha;514;59.0484444;-2.6578611;gbr
983-001;Historic Town of St George;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;46.1;W64;-64;40;40.4;195.7 ha;746 ha;983;32.3794722;-63.3221111;gbr
983-002;Devonshire Redoubt;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;20;29.4;W64;-64;40;24.9;0.214 ha;—;983;32.3415;-63.3264167;gbr
983-003;Landward Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;20;24;W64;-64;40;29.1;0.4738 ha;—;983;32.34;-63.32525;gbr
983-004;Seaward Fort (King's Castle);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;20;25.8;W64;-64;40;18.3;0.105 ha;—;983;32.3405;-63.32825;gbr
983-005;Southampton Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;20;31.6;W64;-64;40;8.9;0.1513 ha;—;983;32.3421111;-63.3308611;gbr
983-006;St. David's Battery;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;5.7;W64;-64;38;56.2;0.4869 ha;—;983;32.36825;-63.3510556;gbr
983-007;Fort Popple;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;14.7;W64;-64;38;59.9;0.0729 ha;—;983;32.37075;-63.3500278;gbr
983-008;Paget Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;21.3;W64;-64;39;29.1;0.2223 ha;—;983;32.3725833;-63.3419167;gbr
983-009;Smith's Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;15.9;W64;-64;39;30;0.0476 ha;—;983;32.3710833;-63.3416667;gbr
983-010;Fort Cunningham;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;23.8;W64;-64;39;33.4;0.3147 ha;—;983;32.3732778;-63.3407222;gbr
983-011;Musketry Trenches;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;34.7;W64;-64;39;39.6;0.0777 ha;—;983;32.3763056;-63.339;gbr
983-012;Peniston's Redoubt;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;31.7;W64;-64;39;34;0.1153 ha;—;983;32.3754722;-63.3405556;gbr
983-013;Alexandra Battery;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;51;W64;-64;39;57.6;1.245 ha;—;983;32.3808333;-63.334;gbr
983-014;Gate's Fort (Town Cut Battery);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;46.4;W64;-64;39;55.4;0.0792 ha;—;983;32.3795556;-63.3346111;gbr
983-015;Fort Albert;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;23;16.9;W64;-64;40;26.9;0.3817 ha;—;983;32.3880278;-63.3258611;gbr
983-016;Fort St. Catherine;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;23;25;W64;-64;40;33.3;0.4303 ha;—;983;32.3902778;-63.3240833;gbr
983-017;Fort Victoria;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;23;17.1;W64;-64;40;35.7;0.7448 ha;—;983;32.3880833;-63.3234167;gbr
983-018;Western Redoubt (Fort William);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;56.7;W64;-64;40;32.8;0.2162 ha;—;983;32.3824167;-63.3242222;gbr
983-019;Fort George;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;22;47.7;W64;-64;40;58;0.3826 ha;—;983;32.3799167;-63.3172222;gbr
983-020;Burnt Point Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;21;37.4;W64;-64;43;3.2;0.0624 ha;—;983;32.3603889;-63.2824444;gbr
983-021;Martello Tower;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;21;42.4;W64;-64;43;2.7;0.0833 ha;—;983;32.3617778;-63.2825833;gbr
983-022;Ferry Reach Magazine;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;21;44.8;W64;-64;43;1.7;0.0811 ha;—;983;32.3624444;-63.2828611;gbr
983-023;Ferry Island Fort;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;21;37.2;W64;-64;42;57.3;0.1866 ha;—;983;32.3603333;-63.2840833;gbr
983-024;Coney Island Kiln;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N32;32;21;28.5;W64;-64;42;53.1;0.007 ha;—;983;32.3579167;-63.28525;gbr
1029-001;Orcombe Rocks to Chit Rocks, Sidmouth;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;39;37;W3;-3;16;38.4;;—;1029;50.6602778;-2.7226667;gbr
1029-002;River Sid, Sidmouth to Seaton Hole;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;41;13.4;W3;-3;7;35.5;;—;1029;50.6870556;-2.8734722;gbr
1029-003;River Axe, Axmouth to The Cobb, Lyme Regis;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;42;20;W2;-2;59;23.6;;—;1029;50.7055556;-1.0101111;gbr
1029-004;Lyme Regis to West Bay;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;43;20.1;W2;-2;50;31.1;;—;1029;50.72225;-1.1580278;gbr
1029-005;Chesil, the Fleet and Portland Coast;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;37;52.9;W2;-2;34;10.6;;—;1029;50.6313611;-1.4303889;gbr
1029-006;Portland Harbour Shore;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;35;44.8;W2;-2;27;29.6;;—;1029;50.5957778;-1.5417778;gbr
1029-007;Bowleaze Cove to Peveril Point;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;36;54.2;W2;-2;9;54.5;;—;1029;50.6150556;-1.8348611;gbr
1029-008;New Swanage to Studland Bay;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;38;17.6;W1;-1;55;37.6;;—;1029;50.6382222;-0.0728889;gbr
1215-001;St Just Mining District;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;7;60;W5;-5;39;0;2,671 ha;;1215;50.1333333;-4.35;gbr
1215-002;The Port of Hayle;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;10;60;W5;-5;25;0;207 ha;;1215;50.1833333;-4.5833333;gbr
1215-003;Tregonning and Gwinear Mining Districts(003i) with Trewavas (003ii);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;7;60;W5;-5;22;60;4,484 ha;;1215;50.1333333;-4.6166667;gbr
1215-004;Wendron Mining District;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;9;0;W5;-5;12;0;810 ha;;1215;50.15;-4.8;gbr
1215-005;Camborne and Redruth Mining District(005i) with Wheal Peevor (005ii) and Portreath Harbour (005iii);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;13;0;W5;-5;15;0;1,403 ha;;1215;50.2166667;-4.75;gbr
1215-006;Gwennap Mining District (006i) with Devoran and Perran (006ii) and Kennall Vale (006iii);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;13;60;W5;-5;9;0;3,045 ha;;1215;50.2333333;-4.85;gbr
1215-007;St Agnes Mining District;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;18;0;W5;-5;12;0;1,225 ha;;1215;50.3;-4.8;gbr
1215-008;The Luxulyan Valley (008i) and Charlestown (008ii);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;21;0;W4;-4;45;0;274 ha;;1215;50.35;-3.25;gbr
1215-009;Caradon Mining District;United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;30;0;W4;-4;25;60;1,436 ha;;1215;50.5;-3.5666667;gbr
1215-010;Tamar Valley Mining District (010i) with Tavistock (010ii);United Kingdom of Great Britain and Northern Ireland;Соединенное Королевство Великобритании и Северной Ирландии;N50;50;31;0;W4;-4;13;0;4,164 ha;;1215;50.5166667;-3.7833333;gbr
144-001;Ruins of Kilwa Kisiwani;United Republic of Tanzania;Объединенная Республика Танзания;S8;-8;57;28;E39;39;31;22;;—;144;-7.0422222;39.5227778;tza
144-002;Ruins of Songo Mnara;United Republic of Tanzania;Объединенная Республика Танзания;S9;-9;2;58;E39;39;34;2;;—;144;-8.9505556;39.5672222;tza
266bis-001;La Fortaleza and San Juan NHS;United States of America;Соединенные Штаты Америки;N18;18;27;51;W66;-66;7;9.99;31.17 ha;—;266;18.4641667;-65.8805583;usa
266bis-002;Fort San Juan de la Cruz;United States of America;Соединенные Штаты Америки;N18;18;27;59.4;W66;-66;8;11.28;2.07 ha;—;266;18.4665;-65.8635333;usa
266bis-003;Bastion de las Palmas;United States of America;Соединенные Штаты Америки;N18;18;27;50.5;W66;-66;7;0.68;0.15 ha;—;266;18.4640278;-65.8831444;usa
353-001;Chaco Culture National Historical Park - Contiguous unit;United States of America;Соединенные Штаты Америки;N36;36;3;49.6;W107;-107;58;15;13,011 ha;—;353;36.0637778;-106.0291667;usa
353-002;Kin Bineola;United States of America;Соединенные Штаты Америки;N35;35;59;31.1;W108;-108;8;31.9;554 ha;—;353;35.9919722;-107.8578056;usa
353-003;Kin Ya'a;United States of America;Соединенные Штаты Америки;N35;35;40;25.4;W108;-108;6;44.3;105 ha;—;353;35.6737222;-107.8876944;usa
353-004;Pueblo Pintado;United States of America;Соединенные Штаты Америки;N35;35;58;28.8;W107;-107;40;28.3;65 ha;—;353;35.9746667;-106.3254722;usa
353-005;Aztec Ruins National Monument;United States of America;Соединенные Штаты Америки;N36;36;50;1.2;W108;-108;0;11.9;11 ha;—;353;36.8336667;-107.9966944;usa
353-006;Casamero;United States of America;Соединенные Штаты Америки;N35;35;25;31.6;W108;-108;3;18.5;65 ha;—;353;35.4254444;-107.9448611;usa
353-007;Kin Nizhoni;United States of America;Соединенные Штаты Америки;N35;35;22;9.9;W107;-107;46;41;248 ha;—;353;35.3694167;-106.2219444;usa
353-008;Pierre's site;United States of America;Соединенные Штаты Америки;N36;36;14;38.7;W107;-107;56;48.8;170 ha;—;353;36.2440833;-106.0531111;usa
353-009;Twin Angels;United States of America;Соединенные Штаты Америки;N36;36;34;44.28;W107;-107;56;36.11;16 ha;—;353;36.5789667;-106.0566361;usa
353-010;Halfway House;United States of America;Соединенные Штаты Америки;N36;36;23;12.2;W107;-107;56;20.2;16 ha;—;353;36.3867222;-106.0610556;usa
409-001;Mauna Loa and Kilauea Volcanoes;United States of America;Соединенные Штаты Америки;N19;19;19;60;W155;-155;30;0;84,033 ha;;409;19.3333333;-154.5;usa
409-002;Ola'a Forest Tract;United States of America;Соединенные Штаты Америки;N19;19;30;0;W155;-155;15;0;3,907 ha;;409;19.5;-154.75;usa
442bis-001;University of Virginia;United States of America;Соединенные Штаты Америки;N38;38;1;58;W78;-78;30;14;11.33 ha;—;442;38.0327778;-77.4961111;usa
442bis-002;Monticello;United States of America;Соединенные Штаты Америки;N37;37;59;55;W78;-78;27;28;784.63 ha;—;442;37.9986111;-77.5422222;usa
1466-001;Mission Espada;United States of America;Соединенные Штаты Америки;N29;29;19;41;W98;-98;27;36;94.7 ha;2,068 ha;1466;29.3280556;-97.54;usa
1466-002;Mission San Juan;United States of America;Соединенные Штаты Америки;N29;29;19;56;W98;-98;27;22;130.5 ha;;1466;29.3322222;-97.5438889;usa
1466-003;Mission San José;United States of America;Соединенные Штаты Америки;N29;29;21;42;W98;-98;28;48;20.6 ha;;1466;29.3616667;-97.52;usa
1466-004;Mission Concepcion;United States of America;Соединенные Штаты Америки;N29;29;23;26;W98;-98;29;32;13.3 ha;;1466;29.3905556;-97.5077778;usa
1466-005;Mission Valero;United States of America;Соединенные Штаты Америки;N29;29;25;33;W98;-98;29;9;1.7 ha;;1466;29.4258333;-97.5141667;usa
1466-006;Rancho de las Cabras;United States of America;Соединенные Штаты Америки;N29;29;5;42;W98;-98;10;0;40 ha;;1466;29.095;-97.8333333;usa
1496rev-001;Unity Temple;United States of America;Соединенные Штаты Америки;N41;41;53;18.3;W87;-87;47;48.6;0.167 ha;10.067 ha;1496;41.8884167;-86.2031667;usa
1496rev-002;Frederick C. Robie House;United States of America;Соединенные Штаты Америки;N41;41;47;23.3;W87;-87;35;45.5;0.13 ha;1.315 ha;1496;41.7898056;-86.4040278;usa
